14331 | galactose | organic molecule | chromoplast | organelle 
16441 | lysosome | organelle | thylakoid | cellular structure 
11483 | RNA | polymer | carbohydrate | molecule 
15974 | MRNA | kinetic energy | carotenoid | chemical bond 
446 | glycolipid | kinetic energy | sodium-potassium pump | single bond 
7173 | cellulose | kinetic energy | 3 phosphoglycerate | single bond 
1497 | sodium-potassium pump | double bond | saturated fatty acid | single bond 
16105 | maltose | carbon skeleton | 3 phosphoglycerate | phosphate group 
19434 | allosteric enzyme | protein | margarine | triglyceride 
10638 | methane | hydrocarbon molecule | covalent bond | chemical bond 
9937 | glycogen | kinetic energy | P680 | single bond 
8420 | phospholipid | hydrophilic head | pyruvate | carboxyl group 
15273 | law of mass action | scientific law | amphipathic molecule | molecule 
1636 | aldehyde | kinetic energy | water | hydrogen-bond 
18431 | manganese atom | atom | plant | organism 
14916 | calcium | electron | cytoskeleton | microtubule 
16000 | lysosomal enzyme | kinetic energy | dynein | kinetic energy 
2033 | G-protein | organic molecule | actin | globular protein 
5888 | protein kinase | molecule | PEP carboxylase | oxidoreductase 
1252 | intermediate filament | protein | connexon | transport membrane protein 
7521 | ATP | single bond | carboxylic acid | kinetic energy 
8568 | alcohol | kinetic energy | glucose | double bond 
10658 | proton pump | single bond | sucrose | kinetic energy 
5659 | basic solution | aqueous solution | Control of glycolysis | Regulation 
5846 | rubisco | active site | glycogen | carbon skeleton 
8536 | denatured protein | polymer | Alcohol fermentation by yeast | Fermentation 
5728 | phospholipid | ester linkage | ADP | single bond 
9703 | fructose | ketone | beta tubulin | polypeptide 
14170 | lactic acid | carboxylic acid | buffered solution | aqueous solution 
2747 | glycine | amino group | carboxylic acid | carbon skeleton 
9619 | C4 plant | bundle-sheath cell | thylakoid membrane | ATP synthase 
19935 | light | electromagnetic energy | plastocyanin | protein 
2913 | sucrose | polar covalent bond | glycolipid | kinetic energy 
3504 | sunlight | electromagnetic energy | Passive transport | Diffusion 
15143 | chitin | double bond | glycine | kinetic energy 
9293 | carrier protein | transport membrane protein | second electron-shell | electron-shell 
16413 | PEP carboxylase | kinetic energy | glycoprotein | kinetic energy 
5274 | disaccharide | kinetic energy | ADP | kinetic energy 
787 | ATP synthase | Facilitated diffusion | cytoplasmic protein kinase | Phosphorylation 
19065 | water soluble protein | molecule | transferase | protein enzyme 
6431 | acidic solution | solution | green light | electromagnetic energy 
157 | ATP synthase | phospholipid bilayer | integral protein | phospholipid bilayer 
17975 | MRNA | carbon skeleton | amine | amino group 
7166 | carbohydrate side chain | polar covalent bond | cellulose | kinetic energy 
9223 | aspartic acid | single bond | intermediate filament | covalent bond 
14428 | transport membrane protein | integral protein | globular protein | protein 
7508 | molecule | chemical bond | pentose | polar covalent bond 
9081 | chemical element | atom | cytoskeleton | microfilament 
12942 | phosphatidylcholine | ester linkage | rubisco | disulfide bond 
18378 | oligosaccharide | glycosidic linkage | asparagine | kinetic energy 
14741 | lysosomal enzyme | kinetic energy | 3 phosphoglycerate | double bond 
3696 | protein | molecule | unsaturated fatty acid | carboxylic acid 
9574 | phosphate bond | covalent bond | structural polysaccharide | polymer 
9395 | proton pump | single bond | peripheral protein | kinetic energy 
17125 | tight junction | intercellular junction | complex ion | ion 
17370 | sodium-potassium pump | transmembrane protein | glycerol | organic molecule 
2236 | phosphatidylcholine | ester linkage | microfibril | kinetic energy 
7097 | transport vesicle | cellular structure | RNA | polymer 
2327 | ATP synthase | peptide linkage | alanine | nonpolar covalent bond 
10082 | hexose | hydroxyl group | coenzyme A | sulfhydryl group 
19429 | Signal transduction with Ca2 plus | Signal transduction | Energy investment phase of glycolysis | Exergonic reaction 
7460 | acidic amino acid | single bond | acetyl CoA | double bond 
2843 | peripheral protein | kinetic energy | sodium chloride | ionic attraction 
3933 | Calvin cycle | Anabolic pathway | deoxyribose | pentose 
1 | hydration shell | water | carrier protein | phospholipid bilayer 
5377 | amino acid | oxygen atom | basic solution | hydroxide ion 
13734 | ionic attraction | chemical bond | photosystem II | photosystem 
6630 | glycolipid | kinetic energy | cellulose | kinetic energy 
18958 | protein enzyme | carbon skeleton | glycogen | hydroxyl group 
13281 | NADH | atom | neutral solution | hydroxide ion 
10369 | phosphofructokinase | carbon skeleton | atom | electron-shell 
2568 | polysaccharide | double bond | disaccharide | polar covalent bond 
15078 | tyrosine | nonpolar covalent bond | chemical bond | chemical energy 
2409 | carbohydrate side chain | kinetic energy | lactic acid | kinetic energy 
7049 | hemoglobin | organic molecule | sugar | organic molecule 
16266 | unsaturated fatty acid | kinetic energy | beta tubulin | kinetic energy 
13055 | hydrophobic amino acid | organic molecule | valine | amino acid 
10450 | tyrosine | hydrophilic amino acid | peroxisome | organelle 
17370 | acidic amino acid | carbon skeleton | adenylyl cyclase | active site 
17854 | phosphate group | functional group | Eukaryotic oxidative phosphorylation | Oxidative phosphorylation 
6523 | aldehyde | carbon skeleton | prokaryote | nucleoid 
13855 | amylose | kinetic energy | chlorophyll A | single bond 
4019 | fluorine atom | valence electron | sunlight | visible light 
18808 | coenzyme A | carbon skeleton | chitin | carbonyl group 
2275 | FADH2 | kinetic energy | plastoquinone | kinetic energy 
16263 | unsaturated fatty acid | hydrogen atom | muscle | muscle cell 
17994 | C3 plant | water | hydroxide ion | oxygen atom 
4366 | visible light | energy | gated Channel | transport membrane protein 
13743 | phosphofructokinase | carbon skeleton | ATP | carbon skeleton 
4360 | C4-photosynthesis | Photosynthesis | nucleoside | organic molecule 
10851 | motor protein | kinetic energy | phosphofructokinase | covalent bond 
19744 | gated Channel | kinetic energy | lactic acid | kinetic energy 
4553 | Cellular respiration of protein | Catabolism | glutamic acid | acidic amino acid 
12620 | amylose | kinetic energy | hexose | polar covalent bond 
11217 | MRNA | organic molecule | green light | light 
2740 | AMP | phosphate group | amino acid | amino group 
11466 | rough endoplasmic reticulum | cisternal space | monosaccharide | carbon skeleton 
8805 | proton pump | single bond | intermediate filament | covalent bond 
1316 | steroid | kinetic energy | glucose-6-phosphate | polar covalent bond 
2673 | Synthesis of amino acid | Endergonic reaction | sugar | carbohydrate 
6716 | dynein | carbon skeleton | mitochondrion | mitochondrial matrix 
9822 | microtubule | cellular structure | ethyl alcohol | alcohol 
9583 | PGAP | double bond | sodium-potassium pump | kinetic energy 
15438 | Cyclic electron flow | Exergonic reaction | membrane protein | polymer 
7424 | intracellular receptor | receptor protein | Forward reaction | Chemical reaction 
1174 | molecule | chemical bond | electron | potential energy 
9340 | guanine | purine | green light | light 
8122 | nonpolar covalent bond | covalent bond | Cellular respiration | Aerobic metabolism 
17436 | dynein | atom | fat molecule | glycerol 
866 | maltose | polar covalent bond | oligosaccharide | polar covalent bond 
19870 | storage polysaccharide | carbonyl group | phospholipid | hydrophilic head 
17334 | basic amino acid | amino group | triose | carbon skeleton 
910 | sulfur atom | atomic nucleus | carboxylic acid | carbon skeleton 
16202 | diacylglycerol | phospholipid | Cell signaling with receptor tyrosine kinase | Cell signaling with plasma membrane receptor 
15732 | Synthesis of ATP | Anabolic pathway | RNA | polymer 
10423 | acidic solution | water | oxygen molecule | oxygen atom 
2474 | water soluble protein | protein | tyrosine | polar amino acid 
17013 | hydrocarbon molecule | carbon skeleton | alcohol | carbon skeleton 
3858 | fatty acid | kinetic energy | proton pump | peptide linkage 
1040 | endoplasmic reticulum | cisternal space | P700 | methyl group 
8704 | sodium chloride | ionic attraction | ATP synthase | peptide linkage 
6807 | GTP | double bond | aspartic acid | single bond 
8011 | water | potential energy | alanine | kinetic energy 
9231 | Aerobic metabolism | Metabolism | free-energy | energy 
8920 | dynein | kinetic energy | proton pump | kinetic energy 
14710 | aldehyde | kinetic energy | phosphofructokinase | kinetic energy 
269 | chlorine atom | atom | peptide linkage | covalent bond 
5257 | ribulose bisphosphate | pentose | chitin | structural polysaccharide 
2556 | disaccharide | kinetic energy | amylopectin | double bond 
8394 | plant cell | turgor pressure | unsaturated fat | double bond 
12356 | hydroxide ion | ion | cytochrome | organic molecule 
3715 | disaccharide | organic molecule | smooth endoplasmic reticulum | endoplasmic reticulum 
16659 | disulfide bond | single bond | plastoquinone | organic molecule 
968 | pyruvate | kinetic energy | water molecule | polar covalent bond 
3361 | peripheral protein | kinetic energy | saturated fatty acid | single bond 
11751 | fructose | hexose | activation energy | energy 
11029 | proton pump | polypeptide | muscle | muscle cell 
4596 | Light reaction | Metabolic pathway | cilium | cellular structure 
15586 | AMP | double bond | chlorophyll A | single bond 
3426 | carbohydrate | polar covalent bond | fat molecule | chemical energy 
284 | G-protein | molecule | deoxyribose | carbohydrate 
19105 | alanine | nonpolar covalent bond | AMP | kinetic energy 
7882 | NAD plus | kinetic energy | molecule | chemical bond 
2868 | centriole | cellular structure | Oxidative phosphorylation | Metabolic pathway 
10999 | single bond | covalent bond | Light microscopy | Microscopy 
9759 | tubulin | monomer | thylakoid membrane | thylakoid electron transport chain 
12936 | chemical bond | chemical energy | ATP | single bond 
10442 | isomerase | enzyme | diacylglycerol | amphipathic molecule 
11357 | mitochondrial membrane | intermembrane space | amylose | hydroxyl group 
3460 | cisternal space | aqueous solution | membrane | carbon skeleton 
9476 | ionic compound | compound | phosphate bond | covalent bond 
19910 | uniporter | transmembrane protein | DNA | organic molecule 
13868 | Cell communication with epinephrine in muscle cell | Cell communication | monosaccharide | molecule 
11207 | integral protein | kinetic energy | carbohydrate side chain | double bond 
18804 | glucose-6-phosphate | kinetic energy | polypeptide | peptide linkage 
6721 | gated Channel | hydrophobic amino acid | smooth endoplasmic reticulum | cisterna 
14387 | ADP | double bond | methane | single bond 
3737 | storage polysaccharide | hydroxyl group | prokaryote | nucleoid 
13430 | protein enzyme | active site | carboxylic acid | carboxyl group 
6539 | ketone | kinetic energy | disaccharide | kinetic energy 
18993 | ice | hydrogen-bond | acetyl CoA | ester linkage 
3024 | alanine | kinetic energy | oxygen molecule | nonpolar covalent bond 
12158 | chitin | kinetic energy | ATP | double bond 
9036 | oxygen molecule | compound | methane | molecule 
2870 | aquaporin | carbon skeleton | prokaryote | nucleoid 
18097 | nucleic acid | polymer | Cell signaling with Ca2 plus and IP3 and GPCR | Cell signaling with Ca2 plus and IP3 
7005 | Alcohol fermentation | Exergonic process | connexon | channel protein 
8118 | Glycogen breakdown | Polymer breakdown | cholesterol | amphipathic molecule 
12883 | collagen | protein | motor protein | protein 
6820 | ATP synthase | peptide linkage | integrin | kinetic energy 
2329 | glucose-6-phosphate | single bond | glucose-6-phosphate | kinetic energy 
5363 | triose | carbohydrate | antiporter | transport membrane protein 
5480 | 3 phosphoglycerate | organic molecule | nonpolar molecule | hydrophobic compound 
10189 | Signal transduction with second messenger | Signal transduction | polysaccharide | polymer 
12966 | gated Channel | kinetic energy | 3 phosphoglycerate | kinetic energy 
14292 | amylose | monomer | water molecule | hydrogen atom 
781 | polysaccharide | polar covalent bond | glucose-6-phosphate | double bond 
17905 | alpha tubulin | carbon skeleton | atom | electron-shell 
18579 | proton pump | oxygen atom | phospholipid bilayer | phospholipid 
11474 | intermediate filament | kinetic energy | P680 | single bond 
15787 | ester linkage | single bond | nonpolar substance | hydrophobic substance 
16407 | storage polysaccharide | monosaccharide | hydroxide ion | oxygen atom 
16195 | steroid | organic molecule | Cellular respiration | Metabolism 
10089 | glycerol | organic molecule | Facilitated diffusion | Diffusion 
5422 | glycoprotein | organic molecule | unsaturated fatty acid | fatty acid 
10148 | secondary lysosome | lysosome | Catabolic pathway | Metabolic pathway 
2359 | beta tubulin | amino end of a protein | amino acid | R-group 
2991 | oligosaccharide | polar covalent bond | transport membrane protein | kinetic energy 
19546 | lyase | protein | alanine | amino acid 
12676 | ATP | single bond | steroid | kinetic energy 
2996 | polypeptide | organic molecule | Pinocytosis | Endocytosis 
10621 | ATP | single bond | phosphofructokinase | covalent bond 
11614 | water soluble protein | molecule | ligase | organic molecule 
9276 | fluorine atom | valence electron | mitochondrion | ribosome 
16686 | glycine | carboxyl group | oligosaccharide | carbonyl group 
16939 | Cellular respiration | Aerobic metabolism | valence shell | electron-shell 
16673 | alcohol | organic molecule | thylakoid electron transport chain | electron transport chain 
8558 | amphipathic molecule | kinetic energy | chlorophyll B | single bond 
15068 | wax | lipid | crista | cellular structure 
12529 | optical isomer | molecule | fat molecule | triglyceride 
10942 | smooth endoplasmic reticulum | organelle | cotransporter | transport membrane protein 
5592 | sucrose | carbon skeleton | endoplasmic reticulum | cisternal space 
2552 | transport membrane protein | polypeptide | amylopectin | hydrogen atom 
16805 | MRNA | phosphodiester bond | carboxylic acid | kinetic energy 
481 | amino acid | amino group | storage polysaccharide | carbonyl group 
9651 | glycerol | organic molecule | eukaryotic flagellum | flagellum 
7366 | plastoquinone | kinetic energy | P680 | single bond 
987 | phosphatidylcholine | ester linkage | ethyl alcohol | polar covalent bond 
4493 | cytoplasmic protein kinase | molecule | maltose | sugar 
3379 | secondary lysosome | lysosome | central vacuole | vacuole 
7548 | acidic amino acid | amino group | polysaccharide | hydroxyl group 
4357 | GTP | kinetic energy | acidic amino acid | single bond 
11321 | oxygen molecule | hydrophobic compound | sugar | organic molecule 
1067 | molecule | chemical bond | cellulose | double bond 
6841 | basic amino acid | kinetic energy | hexose | double bond 
3900 | margarine | fat molecule | algal cell | eukaryotic cell 
2161 | hexose | polar covalent bond | alanine | kinetic energy 
5624 | Cell signaling with Ca2 plus | Cell signaling | disulfide bond | nonpolar covalent bond 
3357 | carbon dioxide | double bond | alpha tubulin | kinetic energy 
5141 | alcohol | kinetic energy | alpha tubulin | kinetic energy 
7522 | Active transport | Work | Facilitated diffusion | Passive transport 
3409 | pyruvate | carbonyl group | triose | carbonyl group 
1431 | motor protein | kinetic energy | ATP synthase | peptide linkage 
10673 | chlorophyll B | double bond | carbohydrate side chain | double bond 
18694 | protein kinase | transferase | serine | hydrophilic amino acid 
12063 | Glycolysis | Anaerobic metabolism | infrared ray | light 
15995 | ribose | molecule | gated Channel | integral protein 
2884 | chlorophyll B | single bond | alanine | kinetic energy 
3847 | chromosome | cellular structure | enthalpy | energy 
1446 | Cell communication with endocrine hormone | Cell communication | water molecule | molecule 
11649 | chlorophyll B | single bond | glucose | kinetic energy 
9867 | P700 | photosynthetic pigment | transferase | protein enzyme 
9940 | chromosome | cellular structure | thylakoid | cellular structure 
19170 | Lactic acid fermentation | Anaerobic metabolism | leucine | hydrophobic amino acid 
11861 | Cellular respiration of glycogen | Exergonic reaction | hexose | sugar 
2511 | asparagine | carbonyl group | triose | carbon skeleton 
5064 | salt | ionic compound | Cell signaling with Ca2 plus and IP3 | Cell signaling with plasma membrane receptor 
11367 | algal cell | rough endoplasmic reticulum | mitochondrion | ribosome 
2634 | amylose | starch | proteoglycan | glycoprotein 
13183 | erythrocyte | rough endoplasmic reticulum | water molecule | hydrogen atom 
14209 | amylopectin | double bond | chlorophyll A | kinetic energy 
12878 | proton pump | integral protein | sucrose | sugar 
5118 | Golgi apparatus | cis face of golgi apparatus | chitin | carbonyl group 
4062 | alpha tubulin | peptide linkage | dynein | kinetic energy 
16541 | allosteric enzyme | polymer | central vacuole | organelle 
9588 | FADH2 | carbon skeleton | phospholipid | carbon skeleton 
10323 | monosaccharide | polar covalent bond | MRNA | double bond 
8795 | allosteric enzyme | protein | proteoglycan | protein 
3002 | chloroplast | stroma | ice | water molecule 
14386 | lipid | carbon skeleton | carbon atom | atomic nucleus 
5880 | aspartic acid | polar side chain | alcohol | carbon skeleton 
13481 | Signal transduction with Ca2 plus | Signal transduction with second messenger | organelle | cellular structure 
1948 | Osmosis | Passive transport | lysosome | organelle 
8303 | Anabolism | Metabolism | phospholipid | lipid 
13962 | triose | double bond | amphipathic molecule | kinetic energy 
9382 | glycoprotein | atom | chloroplast | protein enzyme 
8025 | starch | organic molecule | hexose | sugar 
19194 | aspartic acid | carbon skeleton | pyruvate | carbon skeleton 
10697 | aldehyde | molecule | water soluble protein | organic molecule 
4834 | ATP | double bond | disaccharide | glycosidic linkage 
4699 | water soluble protein | polymer | proteoglycan | glycoprotein 
15223 | hydrocarbon molecule | kinetic energy | glucose-6-phosphate | polar covalent bond 
10006 | deoxyribose | monosaccharide | light | electromagnetic energy 
18602 | Calvin cycle | Metabolic pathway | allosteric enzyme | enzyme 
5820 | proton pump | single bond | phosphofructokinase | covalent bond 
4726 | Signal transduction with Ca2 plus | Signal transduction | allosteric enzyme | protein enzyme 
782 | serine | hydrophilic amino acid | nucleoside | molecule 
2509 | ultraviolet ray | light | Inactivation of cAMP | Hydrolysis 
6578 | Metabolic pathway | Chemical reaction | Cellular respiration of fat | Exergonic process 
12140 | carbon-12 atom | atom | sugar | carbohydrate 
4552 | Catabolic pathway | Exergonic reaction | microtubule organizing center | cellular structure 
3699 | P680 | hydrogen atom | rough endoplasmic reticulum | ER membrane 
19825 | chloroplast | cellular structure | infrared ray | light 
17145 | integrin | receptor protein | Light microscopy | Microscopy 
2556 | transport membrane protein | polar amino acid | amylopectin | monomer 
10322 | potassium ion | cation | isotonic solution | aqueous solution 
1570 | RNA | polymer | plastid | organelle 
17544 | carbohydrate side chain | hydroxyl group | enzyme | active site 
5215 | NAD plus | carbon skeleton | pyruvate | carbon skeleton 
13471 | dynein | polymer | Alcohol fermentation by yeast | Alcohol fermentation 
13876 | carrier protein | peptide linkage | water | hydrogen-bond 
12412 | hexose | carbonyl group | alcohol | hydroxyl group 
1029 | tertiary protein structure | hydrogen-bond | tertiary protein structure | secondary structure 
5950 | PGAP | carboxyl group | pyruvate | carboxyl group 
15873 | hydrophobic amino acid | amino group | mitochondrion | mitochondrial matrix 
2954 | C4 plant | plant | second law of thermodynamics | scientific law 
17856 | pentose | carbonyl group | FADH2 | carbon skeleton 
387 | alanine | nonpolar covalent bond | aspartic acid | kinetic energy 
8249 | ADP | single bond | glucose-6-phosphate | single bond 
11458 | eukaryotic cilium | cellular structure | DNA | organic molecule 
17678 | asparagine | hydrophilic amino acid | protein enzyme | organic molecule 
16004 | pyruvate | carbonyl group | ATP | carbon skeleton 
2517 | inert atom | atom | Cell signaling with Ca2 plus and IP3 and GPCR | Cell signaling with plasma membrane receptor 
12496 | acetaldehyde | organic molecule | Energy investment phase of glycolysis | Metabolic pathway 
2694 | water molecule | polar covalent bond | cytochrome | kinetic energy 
3826 | pyruvate | oxygen atom | ice | water molecule 
4841 | lactate | hydroxyl group | amino acid | carboxyl group 
9316 | aspartic acid | polar side chain | allosteric enzyme | carbon skeleton 
12392 | tyrosine | polar covalent bond | hydrocarbon molecule | single bond 
13351 | hexose | double bond | phosphofructokinase | kinetic energy 
6291 | proline | nitrogen atom | sunlight | visible light 
10146 | cell | motor protein | microtubule | tubulin 
10042 | phosphodiester bond | chemical bond | denatured protein | polymer 
18511 | sodium-potassium pump | double bond | rubisco | kinetic energy 
9690 | ligase | enzyme | Non competitive inhibition | Regulation 
10389 | sucrose | double bond | oligosaccharide | glycosidic linkage 
15867 | structural polysaccharide | polymer | Fermentation | Exergonic reaction 
2633 | amylose | storage polysaccharide | proteoglycan | protein 
7999 | Facilitated diffusion | Passive transport | pore complex | protein complex 
18640 | erythrocyte | rough endoplasmic reticulum | proline | hydrogen atom 
12754 | solution | mixture | actin | water soluble protein 
13667 | cell | motor protein | walled cell | cell wall 
6166 | maltose | double bond | hexose | polar covalent bond 
4425 | ATP | kinetic energy | carbohydrate side chain | polar covalent bond 
4331 | oil | fat molecule | single bond | covalent bond 
592 | fructose | sugar | chromoplast | organelle 
2440 | ligase | protein | disaccharide | sugar 
13295 | gated Channel | peptide linkage | polysaccharide | double bond 
1150 | polysaccharide | polar covalent bond | triose | polar covalent bond 
7165 | Signal transduction with phosphorylation cascade | Signal transduction | Golgi apparatus | organelle 
12835 | polar substance | hydrophilic substance | nonpolar molecule | molecule 
7341 | NAD plus | covalent bond | water molecule | polar covalent bond 
8180 | Alcohol fermentation by yeast | Catabolic pathway | cytochrome A3 | polymer 
2408 | carbohydrate side chain | double bond | lactic acid | kinetic energy 
16480 | polysaccharide | polar covalent bond | 3 phosphoglycerate | single bond 
7848 | triose | hydroxyl group | ribulose bisphosphate | carbon skeleton 
4222 | glycogen | polar covalent bond | chlorophyll A | kinetic energy 
4687 | Endocytosis | Endergonic process | methionine | amino acid 
1343 | macrophage | lysosome | actin | monomer 
6398 | erythrocyte | eukaryotic cell | Facilitated diffusion | Passive transport 
5081 | alanine | nonpolar covalent bond | chlorophyll B | single bond 
16073 | gamete | eukaryotic cell | chemical energy | energy 
429 | storage polysaccharide | polar covalent bond | phosphatidylcholine | ester linkage 
1089 | proton pump | single bond | hexose | polar covalent bond 
13859 | nucleus | cellular structure | prokaryotic flagellum | flagellum 
7429 | Pyruvate oxidation | Exergonic reaction | alpha tubulin | polypeptide 
10799 | steroid | lipid | amylose | starch 
9203 | GTP | double bond | intermediate filament | kinetic energy 
444 | adenylyl cyclase | active site | 3 phosphoglycerate | phosphate group 
9815 | Oxidative phosphorylation | Chemical reaction | amyloplast | plastid 
4507 | acetyl CoA | carbon skeleton | carbon atom | atomic nucleus 
10716 | P700 | chlorophyll A | purine | nitrogenous base 
11294 | starch | monomer | neutral solution | hydrogen ion 
1345 | NAD plus | organic molecule | vacuole | organelle 
10895 | carbohydrate | double bond | glucose | polar covalent bond 
2454 | ethyl alcohol | hydroxyl group | amino acid | amino group 
13486 | glucose-6-phosphate | double bond | DNA | phosphodiester bond 
3995 | storage polysaccharide | hydroxyl group | PGAP | carbon skeleton 
1490 | Energy investment phase of glycolysis | Exergonic process | chitin | polymer 
12792 | storage polysaccharide | double bond | PEP carboxylase | kinetic energy 
1423 | nonpolar covalent bond | chemical bond | radio wave | radiation 
16810 | valine | hydrophobic amino acid | plastocyanin | protein 
18215 | potassium ion | neutron | rough endoplasmic reticulum | protein enzyme 
212 | integral protein | carbon skeleton | smooth endoplasmic reticulum | cisternal space 
5510 | water | potential energy | sodium chloride | ionic attraction 
19583 | phospholipid | kinetic energy | asparagine | kinetic energy 
14089 | Electron microscopy | Microscopy | second electron-shell | electron-shell 
18738 | AMP | nucleotide | tyrosine | polar amino acid 
19188 | polysaccharide | glycosidic linkage | MRNA | double bond 
7854 | actin | globular protein | glutamine | polar amino acid 
601 | transport membrane protein | phospholipid bilayer | gated Channel | phospholipid bilayer 
8613 | glycine | hydrophobic amino acid | competitive inhibitor | enzyme inhibitor 
5400 | aquaporin | kinetic energy | 3 phosphoglycerate | kinetic energy 
358 | nuclear-envelope | pore complex | smooth endoplasmic reticulum | aqueous solution 
12625 | NADPH | atom | capsule | aqueous solution 
17607 | Active transport using ATP | Work | Alcohol fermentation by yeast | Catabolic pathway 
9188 | Feedback inhibition of glycolysis by ATP | Feedback inhibition | sucrose | sugar 
10984 | atom | atomic nucleus | aldehyde | carbonyl group 
2191 | chlorophyll B | single bond | oligosaccharide | polar covalent bond 
564 | PEP carboxylase | protein | C3 plant | organism 
11240 | erythrocyte | mitochondrion | mesophyll | mesophyll cell 
554 | P700 | single bond | hexose | polar covalent bond 
726 | Polymer synthesis | Endergonic process | transferase | protein enzyme 
18580 | phospholipid | ester linkage | basic amino acid | kinetic energy 
10728 | monosaccharide | double bond | gradient | potential energy 
11154 | eukaryotic cilium | cilium | isomer | molecule 
12713 | asparagine | polar amino acid | plant cell | walled cell 
7551 | unsaturated fat | double bond | carrier protein | peptide linkage 
17592 | unsaturated fat | organic molecule | Lactic acid fermentation by bacteria | Lactic acid fermentation 
9604 | polar substance | hydrophilic substance | second law of thermodynamics | law of thermodynamics 
11682 | chitin | carbon skeleton | ATP | carbon skeleton 
10672 | Irreversible non competitive inhibition | Non competitive inhibition | neutral solution | aqueous solution 
16340 | enthalpy | energy | plastocyanin | protein 
18834 | disulfide bond | chemical bond | antiporter | transport membrane protein 
163 | tight junction | cellular structure | glycerol | organic molecule 
7107 | acetyl CoA | double bond | glucose-6-phosphate | kinetic energy 
19209 | mitogen-activated protein kinase | protein | glycerol | alcohol 
5815 | alpha glucose | hexose | Non competitive inhibition | Regulation 
370 | sodium-potassium pump | single bond | carrier protein | peptide linkage 
5342 | fatty acid | carboxyl group | smooth endoplasmic reticulum | cisternal space 
5709 | rubisco | disulfide bond | oxygen molecule | double bond 
3580 | ester linkage | covalent bond | Polymer breakdown | Exergonic reaction 
4429 | chloroplast membrane | glycolipid | adenylyl cyclase | polypeptide 
12255 | protein | peptide linkage | oligosaccharide | glycosidic linkage 
11845 | glycine | nonpolar covalent bond | glucose-6-phosphate | polar covalent bond 
4072 | muscle cell | microfilament | chloroplast | granum 
12324 | protein enzyme | carbon skeleton | ATP | phosphate group 
5744 | protein enzyme | organic molecule | animal | eukaryote 
16385 | integrin | transmembrane protein | chlorophyll B | accessory pigment 
10955 | chitin | hydroxyl group | allosteric enzyme | active site 
8244 | Enzymatic reaction | Chemical reaction | polar side chain | R-group 
19274 | ionic compound | compound | polar covalent bond | covalent bond 
11747 | connexon | transport membrane protein | peroxisome | organelle 
3561 | proton pump | single bond | PGAP | single bond 
7195 | hexose | carbon skeleton | amine | amino group 
19625 | 3 phosphoglycerate | phosphate group | lactic acid | hydroxyl group 
3642 | glucose | carbon skeleton | NAD plus | carbon skeleton 
5602 | Cellular respiration | Metabolic pathway | tyrosine | polar amino acid 
16738 | erythrocyte | animal cell | ethyl alcohol | alcohol 
3557 | sulfhydryl group | functional group | animal | multicellular organism 
4512 | glycoprotein | kinetic energy | GTP | single bond 
17354 | NADH | kinetic energy | cellulose | kinetic energy 
333 | sucrose | polar covalent bond | gated Channel | kinetic energy 
1344 | macrophage | peroxisome | actin | monomer 
6144 | hexose | hydroxyl group | lactate | hydroxyl group 
16189 | PEP carboxylase | active site | AMP | carbon skeleton 
4460 | disaccharide | carbohydrate | phosphate bond | covalent bond 
14032 | oil | triglyceride | Photosynthesis | Endergonic reaction 
18750 | fungus | organism | oxidoreductase | protein enzyme 
3135 | chloroplast | granum | mitochondrion | aqueous solution 
11393 | aspartic acid | kinetic energy | glycine | kinetic energy 
9698 | carbohydrate | hydroxyl group | glycogen | hydroxyl group 
12685 | Exocytosis | Work | connexon | channel protein 
8673 | aspartic acid | kinetic energy | steroid | kinetic energy 
8265 | disaccharide | double bond | sodium-potassium pump | double bond 
9422 | basic amino acid | amino acid | carbohydrate side chain | organic molecule 
14360 | hydrocarbon molecule | kinetic energy | glucose | kinetic energy 
12320 | aquaporin | hydrophilic Channel | ATP | carbon skeleton 
5684 | polysaccharide | double bond | pentose | polar covalent bond 
2760 | membrane protein | organic molecule | methane | organic molecule 
16391 | amylose | polymer | triose | carbohydrate 
663 | aquaporin | phospholipid bilayer | sodium-potassium pump | phospholipid bilayer 
15291 | carbon dioxide | nonpolar molecule | ultraviolet ray | light 
13163 | peripheral protein | kinetic energy | PGAP | kinetic energy 
13764 | GTP | double bond | oligosaccharide | polar covalent bond 
17592 | alpha tubulin | peptide linkage | disaccharide | double bond 
11709 | carbohydrate side chain | polar covalent bond | hydrophobic amino acid | nonpolar covalent bond 
15314 | cellulose | double bond | hydrophobic substance | nonpolar covalent bond 
10012 | phosphatidylcholine | ester linkage | acidic amino acid | single bond 
11801 | DNA | molecule | Irreversible non competitive inhibition | Inhibition 
19346 | centrosome | microtubule organizing center | Catabolic pathway | Metabolic pathway 
4663 | water molecule | compound | actin | globular protein 
5089 | chitin | double bond | disaccharide | glycosidic linkage 
5930 | mitochondrion | aqueous solution | sunlight | ultraviolet ray 
1780 | alcohol | hydroxyl group | storage polysaccharide | hydroxyl group 
14895 | glucose | carbohydrate | rubisco | organic molecule 
10332 | integral protein | molecule | infrared ray | light 
9033 | disaccharide | kinetic energy | ATP | single bond 
10337 | aquaporin | channel protein | unsaturated fatty acid | fatty acid 
1118 | disaccharide | polar covalent bond | ketone | double bond 
19403 | cytochrome complex | protein complex | threonine | polar amino acid 
10324 | strong acid | acid | coenzyme | cofactor 
6109 | nucleotide | carbon skeleton | AMP | phosphate group 
